event_id,timestamp,user_id,source_asset,target_asset,resource_path,resource_group,action,status,bytes_transferred,sensitivity
X00793,2026-09-11 18:44:27,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50033.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,10477085,Restricted
X00794,2026-09-11 18:44:46,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50034.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,8713059,Restricted
X00795,2026-09-11 18:45:05,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50035.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,5063804,Restricted
X00796,2026-09-11 18:48:44,tkamati,WKST-CS-011,FS-KYC-01,/customer/records/individual/record-4839.json,CUSTOMER_BASIC,UPDATE,SUCCESS,3900,Confidential
X00797,2026-09-11 18:52:03,amupanda,WKST-CMP-003,FS-KYC-01,/customer/kyc/high-risk/record-5848.json,CUSTOMER_EXPORT,READ,SUCCESS,1557,Restricted
X00798,2026-09-11 18:53:59,nghifindaka,WKST-IT-005,FS-FIN-01,/audit/access-reviews/record-7799.json,AUDIT,UPDATE,SUCCESS,4839,Restricted
X00799,2026-09-11 19:02:43,nduminga,WKST-SWK-002,FS-KYC-01,/customer/exports/regulatory/record-8102.json,CUSTOMER_EXPORT,READ,SUCCESS,79202,Restricted
X00800,2026-09-11 19:03:50,nambala,WKST-SWK-012,FS-KYC-01,/customer/contacts/recent/record-8269.json,CUSTOMER_BASIC,READ,SUCCESS,11478,Confidential
X00801,2026-09-11 19:09:47,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/customer/profile/record-1781.json,CRM_BASIC,READ,SUCCESS,7079,Internal
X00802,2026-09-11 19:15:35,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/contacts/recent/record-7151.json,CUSTOMER_BASIC,READ,SUCCESS,4246,Confidential
X00803,2026-09-11 19:16:01,ntinda,WKST-MKT-010,DB-CRM-01,/crm/interactions/today/record-1932.json,CRM_BASIC,UPDATE,SUCCESS,3615,Internal
X00804,2026-09-11 19:18:27,tkamati,WKST-CS-011,DB-CRM-01,/crm/cases/open/record-2530.json,CRM_BASIC,READ,SUCCESS,20053,Internal
X00805,2026-09-11 19:23:53,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/records/individual/record-5918.json,CUSTOMER_BASIC,LIST,SUCCESS,1959,Confidential
X00806,2026-09-11 19:26:11,jkavari,WKST-FIN-021,FS-FIN-01,/finance/general-ledger/record-7356.json,FINANCE,DOWNLOAD,SUCCESS,34141,Confidential
X00807,2026-09-11 19:37:12,nnakale,WKST-CS-006,DB-CRM-01,/crm/cases/open/record-9864.json,CRM_BASIC,READ,SUCCESS,3685,Internal
X00808,2026-09-11 19:43:11,nnakale,WKST-CS-006,FS-KYC-01,/customer/records/individual/record-7529.json,CUSTOMER_BASIC,UPDATE,SUCCESS,4251,Confidential
X00809,2026-09-11 19:51:06,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/server-config/record-5530.json,IT_ADMIN,LIST,SUCCESS,2024,Restricted
X00810,2026-09-11 19:51:27,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/interactions/today/record-1207.json,CRM_BASIC,UPDATE,SUCCESS,779,Internal
X00811,2026-09-12 00:11:00,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-700.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,34045328,Restricted
X00812,2026-09-12 00:11:31,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-701.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,34572483,Restricted
X00813,2026-09-12 00:12:02,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-702.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,37874611,Restricted
X00814,2026-09-12 00:12:33,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-703.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,21601461,Restricted
X00815,2026-09-12 00:13:04,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-704.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,19143497,Restricted
X00816,2026-09-12 00:13:35,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-705.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,30788621,Restricted
X00817,2026-09-12 00:14:06,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-706.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,32939782,Restricted
X00818,2026-09-12 00:14:37,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-707.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,20777458,Restricted
X00819,2026-09-12 00:15:08,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-708.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,24530755,Restricted
X00820,2026-09-12 00:15:39,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-709.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,37454914,Restricted
X00821,2026-09-12 00:16:10,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-710.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,33675107,Restricted
X00822,2026-09-12 00:16:41,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-711.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,18757304,Restricted
X00823,2026-09-12 00:17:12,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-712.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,29658376,Restricted
X00824,2026-09-12 00:17:43,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-713.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,31263823,Restricted
X00825,2026-09-12 00:18:14,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-714.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,19762605,Restricted
X00826,2026-09-12 00:18:45,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-715.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,33382492,Restricted
X00827,2026-09-12 00:19:16,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-716.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,19968042,Restricted
X00828,2026-09-12 00:19:47,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-717.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,31585218,Restricted
X00829,2026-09-12 00:20:18,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-718.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,30891629,Restricted
X00830,2026-09-12 00:20:49,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-719.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,35345200,Restricted
X00831,2026-09-12 00:21:20,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-720.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,29672310,Restricted
X00832,2026-09-12 00:21:51,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-721.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,20716718,Restricted
X00833,2026-09-12 00:22:22,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-722.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,36369013,Restricted
X00834,2026-09-12 00:22:53,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/batch-723.zip,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,19811090,Restricted
X00835,2026-09-12 06:01:58,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/customer/profile/record-7269.json,CRM_BASIC,LIST,SUCCESS,2356,Internal
X00836,2026-09-12 06:02:21,haufiku,WKST-SOC-003,FS-KYC-01,/customer/kyc/exports/2026-Q3/record-8414.json,CUSTOMER_EXPORT,READ,SUCCESS,11099,Restricted
X00837,2026-09-12 06:02:23,nduminga,WKST-SWK-002,FS-KYC-01,/customer/contacts/recent/record-4205.json,CUSTOMER_BASIC,READ,SUCCESS,9491,Confidential
X00838,2026-09-12 06:10:46,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/contacts/recent/record-2916.json,CUSTOMER_BASIC,LIST,SUCCESS,2610,Confidential
X00839,2026-09-12 06:13:06,nghifindaka,WKST-IT-005,FS-FIN-01,/audit/access-reviews/record-8889.json,AUDIT,READ,SUCCESS,7911,Restricted
X00840,2026-09-12 06:18:49,nduminga,WKST-SWK-002,FS-KYC-01,/customer/records/individual/record-3550.json,CUSTOMER_BASIC,READ,SUCCESS,10570,Confidential
X00841,2026-09-12 06:21:09,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/customer/profile/record-4007.json,CRM_BASIC,UPDATE,SUCCESS,3076,Internal
X00842,2026-09-12 06:21:50,mukwambi,WKST-HR-014,FS-FIN-01,/payroll/monthly/2026-08/record-9140.json,PAYROLL_READ,READ,SUCCESS,7609,Confidential
X00843,2026-09-12 06:40:11,jkavari,WKST-FIN-021,FS-FIN-01,/finance/budgets/2026/record-3621.json,FINANCE,LIST,SUCCESS,3254,Confidential
X00844,2026-09-12 06:40:42,tkamati,WKST-CS-011,FS-KYC-01,/customer/contacts/recent/record-8386.json,CUSTOMER_BASIC,READ,SUCCESS,1873,Confidential
X00845,2026-09-12 06:43:14,tshivute,WKST-FIN-004,FS-FIN-01,/payroll/monthly/2026-08/record-3693.json,PAYROLL_READ,UPDATE,SUCCESS,2949,Confidential
X00846,2026-09-12 06:58:32,tkamati,WKST-CS-011,DB-CRM-01,/crm/cases/open/record-5471.json,CRM_BASIC,READ,SUCCESS,2089,Internal
X00847,2026-09-12 07:02:47,mukwambi,WKST-HR-014,FS-FIN-01,/payroll/monthly/2026-08/record-1927.json,PAYROLL_READ,READ,SUCCESS,5501,Confidential
X00848,2026-09-12 07:12:02,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/contacts/recent/record-1243.json,CUSTOMER_BASIC,READ,SUCCESS,11561,Confidential
X00849,2026-09-12 07:15:01,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/server-config/record-3281.json,IT_ADMIN,UPDATE,DENIED,4703,Restricted
X00850,2026-09-12 07:22:18,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/cases/open/record-9795.json,CRM_BASIC,READ,SUCCESS,12010,Internal
X00851,2026-09-12 07:25:04,sihuhua,WKST-SWK-008,FS-KYC-01,/customer/contacts/recent/record-1371.json,CUSTOMER_BASIC,UPDATE,SUCCESS,2685,Confidential
X00852,2026-09-12 07:30:41,pnakale,WKST-HR-002,FS-FIN-01,/payroll/monthly/2026-08/record-3779.json,PAYROLL_READ,UPDATE,SUCCESS,982,Confidential
X00853,2026-09-12 07:34:48,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/contacts/recent/record-5443.json,CUSTOMER_BASIC,LIST,SUCCESS,905,Confidential
X00854,2026-09-12 07:39:49,jkavari,WKST-FIN-021,FS-FIN-01,/finance/general-ledger/record-2348.json,FINANCE,UPDATE,SUCCESS,243,Confidential
X00855,2026-09-12 07:42:32,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/customer/profile/record-6558.json,CRM_BASIC,READ,SUCCESS,11720,Internal
X00856,2026-09-12 07:43:38,nnakale,WKST-CS-006,FS-KYC-01,/customer/records/individual/record-8139.json,CUSTOMER_BASIC,READ,SUCCESS,4345,Confidential
X00857,2026-09-12 07:44:22,nghifindaka,WKST-IT-005,FS-FIN-01,/admin/server-config/record-3822.json,IT_ADMIN,READ,SUCCESS,11410,Restricted
X00858,2026-09-12 07:46:49,mhaingura,WKST-CS-017,FS-KYC-01,/customer/records/individual/record-7153.json,CUSTOMER_BASIC,READ,SUCCESS,12825,Confidential
X00859,2026-09-12 07:49:24,haufiku,WKST-SOC-003,FS-FIN-01,/audit/security/record-3654.json,AUDIT,READ,SUCCESS,920,Restricted
X00860,2026-09-12 07:50:14,jkavari,WKST-FIN-021,FS-FIN-01,/finance/general-ledger/record-9169.json,FINANCE,READ,SUCCESS,5690,Confidential
X00861,2026-09-12 08:06:06,mhaingura,WKST-CS-017,DB-CRM-01,/crm/customer/profile/record-9741.json,CRM_BASIC,READ,SUCCESS,6904,Internal
X00862,2026-09-12 08:15:57,jkavari,WKST-FIN-021,FS-FIN-01,/finance/general-ledger/record-1788.json,FINANCE,LIST,SUCCESS,1314,Confidential
X00863,2026-09-12 08:24:07,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/server-config/record-4404.json,IT_ADMIN,READ,SUCCESS,25092,Restricted
X00864,2026-09-12 08:25:12,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/contacts/recent/record-3220.json,CUSTOMER_BASIC,UPDATE,SUCCESS,4827,Confidential
X00865,2026-09-12 08:39:06,mukwambi,WKST-HR-014,FS-HR-01,/hr/recruitment/record-3946.json,HR,UPDATE,SUCCESS,1980,Confidential
X00866,2026-09-12 08:43:19,mhaingura,WKST-CS-017,DB-CRM-01,/crm/interactions/today/record-5550.json,CRM_BASIC,DOWNLOAD,SUCCESS,4299,Internal
X00867,2026-09-12 08:57:18,mukwambi,WKST-HR-014,FS-FIN-01,/payroll/allowances/record-8307.json,PAYROLL_READ,READ,SUCCESS,22737,Confidential
X00868,2026-09-12 09:08:23,nambala,WKST-SWK-012,FS-KYC-01,/customer/contacts/recent/record-7576.json,CUSTOMER_BASIC,DOWNLOAD,SUCCESS,12231,Confidential
X00869,2026-09-12 09:08:49,tkamati,WKST-CS-011,DB-CRM-01,/crm/customer/profile/record-5474.json,CRM_BASIC,READ,SUCCESS,10448,Internal
X00870,2026-09-12 09:16:31,tshivute,WKST-FIN-004,FS-FIN-01,/finance/general-ledger/record-8244.json,FINANCE,READ,SUCCESS,13941,Confidential
X00871,2026-09-12 09:16:49,nnakale,WKST-CS-006,FS-KYC-01,/customer/kyc/high-risk/record-7988.json,CUSTOMER_EXPORT,READ,SUCCESS,15467,Restricted
X00872,2026-09-12 09:18:46,mukwambi,WKST-HR-014,FS-HR-01,/hr/recruitment/record-9546.json,HR,READ,SUCCESS,5110,Confidential
X00873,2026-09-12 09:25:16,amupanda,WKST-CMP-003,FS-KYC-01,/customer/kyc/exports/2026-Q3/record-1468.json,CUSTOMER_EXPORT,READ,SUCCESS,2719,Restricted
X00874,2026-09-12 09:33:04,mukwambi,WKST-HR-014,FS-FIN-01,/payroll/monthly/2026-08/record-5383.json,PAYROLL_READ,READ,SUCCESS,5955,Confidential
X00875,2026-09-12 09:37:32,ntinda,WKST-MKT-010,DB-CRM-01,/crm/interactions/today/record-5524.json,CRM_BASIC,UPDATE,SUCCESS,4245,Internal
X00876,2026-09-12 09:41:33,tjirera,WKST-AUD-004,FS-KYC-01,/customer/kyc/high-risk/record-7656.json,CUSTOMER_EXPORT,READ,SUCCESS,18104,Restricted
X00877,2026-09-12 09:56:59,nambala,WKST-SWK-012,FS-KYC-01,/customer/records/individual/record-2249.json,CUSTOMER_BASIC,READ,SUCCESS,8408,Confidential
X00878,2026-09-12 09:58:38,nambala,WKST-SWK-012,FS-KYC-01,/customer/records/individual/record-6311.json,CUSTOMER_BASIC,READ,SUCCESS,14444,Confidential
X00879,2026-09-12 09:59:51,shapaka,WKST-EXE-002,DB-CRM-01,/crm/interactions/today/record-1920.json,CRM_BASIC,UPDATE,SUCCESS,1626,Internal
X00880,2026-09-12 10:15:37,murorua,WKST-RSK-006,FS-FIN-01,/audit/security/record-8253.json,AUDIT,LIST,SUCCESS,3286,Restricted
X00881,2026-09-12 10:23:04,nduminga,WKST-SWK-002,FS-KYC-01,/customer/contacts/recent/record-9847.json,CUSTOMER_BASIC,READ,SUCCESS,6608,Confidential
X00882,2026-09-12 10:25:17,tshivute,WKST-FIN-004,FS-FIN-01,/finance/general-ledger/record-8645.json,FINANCE,READ,SUCCESS,18745,Confidential
X00883,2026-09-12 10:38:54,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/records/individual/record-5777.json,CUSTOMER_BASIC,READ,SUCCESS,2398,Confidential
X00884,2026-09-12 10:43:02,tkamati,WKST-CS-011,DB-CRM-01,/crm/cases/open/record-2007.json,CRM_BASIC,UPDATE,SUCCESS,326,Internal
X00885,2026-09-12 10:49:06,nghifindaka,WKST-IT-005,FS-FIN-01,/audit/security/record-8712.json,AUDIT,READ,DENIED,3735,Restricted
X00886,2026-09-12 10:52:05,sihuhua,WKST-SWK-008,DB-CRM-01,/crm/cases/open/record-9415.json,CRM_BASIC,UPDATE,SUCCESS,767,Internal
X00887,2026-09-12 10:53:50,kndjavera,WKST-CMP-009,FS-KYC-01,/customer/kyc/exports/2026-Q3/record-3976.json,CUSTOMER_EXPORT,READ,SUCCESS,25315,Restricted
X00888,2026-09-12 10:54:07,tjirera,WKST-AUD-004,FS-FIN-01,/finance/general-ledger/record-3775.json,FINANCE,READ,SUCCESS,40101,Confidential
X00889,2026-09-12 10:54:40,nduminga,WKST-SWK-002,FS-KYC-01,/customer/records/individual/record-2986.json,CUSTOMER_BASIC,READ,SUCCESS,42276,Confidential
X00890,2026-09-12 10:55:26,haufiku,WKST-SOC-003,FS-FIN-01,/audit/access-reviews/record-2072.json,AUDIT,READ,SUCCESS,5001,Restricted
X00891,2026-09-12 11:03:11,murorua,WKST-RSK-006,FS-FIN-01,/audit/access-reviews/record-6610.json,AUDIT,LIST,SUCCESS,847,Restricted
X00892,2026-09-12 11:05:20,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/directory/record-8562.json,IT_ADMIN,LIST,SUCCESS,220,Restricted
X00893,2026-09-12 11:07:07,pnakale,WKST-HR-002,FS-HR-01,/hr/disciplinary/record-4334.json,HR_CONFIDENTIAL,DOWNLOAD,SUCCESS,49436,Restricted
X00894,2026-09-12 11:07:22,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/cases/open/record-3954.json,CRM_BASIC,DOWNLOAD,SUCCESS,16637,Internal
X00895,2026-09-12 11:15:15,tjirera,WKST-AUD-004,FS-FIN-01,/audit/security/record-6495.json,AUDIT,READ,SUCCESS,13197,Restricted
X00896,2026-09-12 11:19:41,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/interactions/today/record-5645.json,CRM_BASIC,READ,SUCCESS,23545,Internal
X00897,2026-09-12 11:23:13,tjirera,WKST-AUD-004,FS-KYC-01,/customer/kyc/high-risk/record-9175.json,CUSTOMER_EXPORT,READ,SUCCESS,8769,Restricted
X00898,2026-09-12 11:27:12,haufiku,WKST-SOC-003,FS-KYC-01,/customer/exports/regulatory/record-3688.json,CUSTOMER_EXPORT,READ,SUCCESS,7157,Restricted
X00899,2026-09-12 11:35:52,amupanda,WKST-CMP-003,FS-FIN-01,/audit/security/record-6960.json,AUDIT,READ,SUCCESS,6596,Restricted
X00900,2026-09-12 11:36:09,amupanda,WKST-CMP-003,FS-FIN-01,/audit/security/record-6715.json,AUDIT,READ,SUCCESS,14485,Restricted
X00901,2026-09-12 11:37:36,sihuhua,WKST-SWK-008,DB-CRM-01,/crm/customer/profile/record-8872.json,CRM_BASIC,READ,SUCCESS,3815,Internal
X00902,2026-09-12 11:55:42,tshivute,WKST-FIN-004,FS-FIN-01,/finance/budgets/2026/record-4033.json,FINANCE,LIST,SUCCESS,1723,Confidential
X00903,2026-09-12 11:55:47,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/interactions/today/record-3703.json,CRM_BASIC,READ,SUCCESS,1837,Internal
X00904,2026-09-12 11:57:03,tjirera,WKST-AUD-004,FS-FIN-01,/audit/access-reviews/record-9782.json,AUDIT,READ,SUCCESS,7961,Restricted
X00905,2026-09-12 12:00:31,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/contacts/recent/record-2560.json,CUSTOMER_BASIC,READ,SUCCESS,14433,Confidential
X00906,2026-09-12 12:06:48,nghifindaka,WKST-IT-005,FS-FIN-01,/audit/security/record-9359.json,AUDIT,LIST,SUCCESS,102,Restricted
X00907,2026-09-12 12:18:56,sihuhua,WKST-SWK-008,FS-KYC-01,/customer/contacts/recent/record-7636.json,CUSTOMER_BASIC,READ,SUCCESS,403230,Confidential
X00908,2026-09-12 12:21:41,kndjavera,WKST-CMP-009,FS-KYC-01,/customer/kyc/high-risk/record-7093.json,CUSTOMER_EXPORT,LIST,SUCCESS,3688,Restricted
X00909,2026-09-12 12:26:30,haufiku,WKST-SOC-003,FS-KYC-01,/customer/kyc/high-risk/record-7106.json,CUSTOMER_EXPORT,READ,SUCCESS,6443,Restricted
X00910,2026-09-12 12:27:12,mukwambi,WKST-HR-014,FS-HR-01,/hr/leave/record-3872.json,HR,LIST,SUCCESS,4674,Confidential
X00911,2026-09-12 12:28:11,haufiku,WKST-SOC-003,FS-FIN-01,/audit/access-reviews/record-5461.json,AUDIT,READ,SUCCESS,6409,Restricted
X00912,2026-09-12 12:30:58,pnakale,WKST-HR-002,FS-HR-01,/hr/terminations/record-7566.json,HR_CONFIDENTIAL,DOWNLOAD,SUCCESS,6511,Restricted
X00913,2026-09-12 12:31:06,ntinda,WKST-MKT-010,DB-CRM-01,/crm/customer/profile/record-7097.json,CRM_BASIC,READ,SUCCESS,3058,Internal
X00914,2026-09-12 12:31:13,mhaingura,WKST-CS-017,DB-CRM-01,/crm/customer/profile/record-2466.json,CRM_BASIC,READ,SUCCESS,2714,Internal
X00915,2026-09-12 12:38:21,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/customer/profile/record-6571.json,CRM_BASIC,UPDATE,SUCCESS,3254,Internal
X00916,2026-09-12 12:40:56,amupanda,WKST-CMP-003,FS-HR-01,/hr/disciplinary/record-3405.json,HR_CONFIDENTIAL,UPDATE,SUCCESS,1631,Restricted
X00917,2026-09-12 12:47:50,jkavari,WKST-FIN-021,FS-FIN-01,/finance/budgets/2026/record-1257.json,FINANCE,UPDATE,SUCCESS,1045,Confidential
X00918,2026-09-12 13:07:31,tshivute,WKST-FIN-004,FS-FIN-01,/finance/general-ledger/record-4662.json,FINANCE,DOWNLOAD,SUCCESS,8706,Confidential
X00919,2026-09-12 13:08:13,tkamati,WKST-CS-011,FS-KYC-01,/customer/contacts/recent/record-8433.json,CUSTOMER_BASIC,UPDATE,SUCCESS,3905,Confidential
X00920,2026-09-12 13:15:08,ndjaba,WKST-OND-004,DB-CRM-01,/crm/interactions/today/record-1631.json,CRM_BASIC,UPDATE,SUCCESS,4500,Internal
X00921,2026-09-12 13:25:43,nghifindaka,WKST-IT-005,FS-FIN-01,/admin/directory/record-2848.json,IT_ADMIN,READ,SUCCESS,31915,Restricted
X00922,2026-09-12 13:29:20,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/server-config/record-7168.json,IT_ADMIN,UPDATE,SUCCESS,3958,Restricted
X00923,2026-09-12 13:44:37,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/directory/record-3418.json,IT_ADMIN,READ,SUCCESS,5767,Restricted
X00924,2026-09-12 13:44:54,pnakale,WKST-HR-002,FS-HR-01,/hr/disciplinary/record-5525.json,HR_CONFIDENTIAL,READ,SUCCESS,20845,Restricted
X00925,2026-09-12 13:49:42,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/interactions/today/record-8524.json,CRM_BASIC,READ,SUCCESS,16564,Internal
X00926,2026-09-12 13:55:19,tkamati,WKST-CS-011,DB-CRM-01,/crm/customer/profile/record-9452.json,CRM_BASIC,READ,SUCCESS,15262,Internal
X00927,2026-09-12 14:05:44,tjirera,WKST-AUD-004,FS-FIN-01,/audit/access-reviews/record-5246.json,AUDIT,READ,SUCCESS,36388,Restricted
X00928,2026-09-12 14:17:07,pnakale,WKST-HR-002,FS-FIN-01,/payroll/allowances/record-4923.json,PAYROLL_READ,LIST,SUCCESS,1581,Confidential
X00929,2026-09-12 14:18:53,nghifindaka,WKST-IT-005,FS-FIN-01,/audit/access-reviews/record-9452.json,AUDIT,READ,SUCCESS,3299,Restricted
X00930,2026-09-12 14:26:50,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/server-config/record-5327.json,IT_ADMIN,READ,SUCCESS,3262,Restricted
X00931,2026-09-12 14:27:16,sihuhua,WKST-SWK-008,FS-KYC-01,/customer/records/individual/record-7052.json,CUSTOMER_BASIC,READ,SUCCESS,2058,Confidential
X00932,2026-09-12 14:28:27,ndjaba,WKST-OND-004,DB-CRM-01,/crm/cases/open/record-6529.json,CRM_BASIC,UPDATE,SUCCESS,1253,Internal
X00933,2026-09-12 14:39:09,pnakale,WKST-HR-002,FS-FIN-01,/payroll/monthly/2026-08/record-7364.json,PAYROLL_READ,UPDATE,SUCCESS,379,Confidential
X00934,2026-09-12 14:41:58,ndjaba,WKST-OND-004,FS-KYC-01,/customer/records/individual/record-7639.json,CUSTOMER_BASIC,UPDATE,SUCCESS,4201,Confidential
X00935,2026-09-12 14:58:26,nduminga,WKST-SWK-002,DB-CRM-01,/crm/customer/profile/record-7982.json,CRM_BASIC,READ,SUCCESS,10554,Internal
X00936,2026-09-12 15:02:02,nambala,WKST-SWK-012,FS-KYC-01,/customer/records/individual/record-7723.json,CUSTOMER_BASIC,READ,SUCCESS,8528,Confidential
X00937,2026-09-12 15:04:14,nnakale,WKST-CS-006,FS-KYC-01,/customer/kyc/high-risk/record-8116.json,CUSTOMER_EXPORT,READ,SUCCESS,2715,Restricted
X00938,2026-09-12 15:28:08,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/contacts/recent/record-2241.json,CUSTOMER_BASIC,READ,SUCCESS,19816,Confidential
X00939,2026-09-12 15:33:58,nduminga,WKST-SWK-002,FS-KYC-01,/customer/exports/regulatory/record-6718.json,CUSTOMER_EXPORT,UPDATE,SUCCESS,3430,Restricted
X00940,2026-09-12 15:35:52,murorua,WKST-RSK-006,FS-FIN-01,/audit/security/record-9316.json,AUDIT,UPDATE,SUCCESS,869,Restricted
X00941,2026-09-12 15:37:57,nambala,WKST-SWK-012,FS-KYC-01,/customer/records/individual/record-5088.json,CUSTOMER_BASIC,READ,SUCCESS,6078,Confidential
X00942,2026-09-12 15:44:50,haufiku,WKST-SOC-003,FS-KYC-01,/customer/kyc/high-risk/record-5204.json,CUSTOMER_EXPORT,READ,SUCCESS,16544,Restricted
X00943,2026-09-12 15:46:19,jkavari,WKST-FIN-021,FS-FIN-01,/finance/general-ledger/record-2343.json,FINANCE,READ,SUCCESS,10424,Confidential
X00944,2026-09-12 15:46:47,amupanda,WKST-CMP-003,FS-FIN-01,/audit/security/record-4649.json,AUDIT,READ,SUCCESS,9580,Restricted
X00945,2026-09-12 15:51:11,nduminga,WKST-SWK-002,FS-KYC-01,/customer/records/individual/record-2050.json,CUSTOMER_BASIC,DOWNLOAD,SUCCESS,8037,Confidential
X00946,2026-09-12 15:57:54,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/server-config/record-4605.json,IT_ADMIN,LIST,SUCCESS,736,Restricted
